wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,52 Sales Workers,Unknown Industry,54,3989.7,3989.7,47876.4,47876.4,3.5,50000,217567.4,9000,24.174155555555554,5.3196
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61,52 Sales Workers,Unknown Industry,34,6180.58,6180.58,74166.95999999999,74166.95999999999,3.5,100000,359584.36,14000,25.684597142857143,5.2976399999999995
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,78,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,31,4771.52,0,57258.23999999999,0,2,50000,164516.47999999998,4000,41.12911999999999,14.314559999999998
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,48,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,44,5955.46,5955.46,71465.52,71465.52,3,0,214396.56,11000,19.490596363636364,6.496865454545455
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,66,51 Personal Service Workers,Unknown Industry,34,6952.32,3476.16,83427.84,41713.92,3.5,50000,341997.44,12000,28.499786666666665,6.952319999999999
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36,52 Sales Workers,Unknown Industry,46,5263.96,5263.96,63167.52,63167.52,2,50000,176335.03999999998,11000,16.03045818181818,5.742501818181818
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57,21 Science & Engineering Professionals,Science & Engineering,42,7490.46,7490.46,89885.52,89885.52,4,50000,409542.08,18000,22.75233777777778,4.99364
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,33 Business & Administration Associate Professionals,Business & Administration,24,7387,7387,88644,88644,4,50000,404576,19000,21.293473684210525,4.665473684210526
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,32,83 Drivers & Mobile Machinery Operators,Unknown Industry,55,3447.6,3447.6,41371.2,41371.2,2,100000,182742.4,12000,15.228533333333333,3.4475999999999996
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,23 Teaching & Training Professionals,Education,57,6249,6249,74988,74988,2,100000,249976,17000,14.704470588235294,4.4110588235294115
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,25 Information & Communications Technology Professionals,Unknown Industry,33,3901.04,3901.04,46812.48,46812.48,4,50000,237249.92,11000,21.568174545454546,4.25568
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,52 Sales Workers,Unknown Industry,36,5423.55,5423.55,65082.600000000006,65082.600000000006,1.5,100000,197623.90000000002,15000,13.174926666666668,4.33884
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39,33 Business & Administration Associate Professionals,Business & Administration,42,7758,7758,93096,93096,2,50000,236192,14000,16.870857142857144,6.6497142857142855
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40,21 Science & Engineering Professionals,Science & Engineering,43,8344.6,8344.6,100135.2,100135.2,3,100000,400405.6,24000,16.683566666666664,4.1723
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21,91 Cleaners & Related Workers,Unknown Industry,46,3370.6400000000003,3370.6400000000003,40447.68000000001,40447.68000000001,1.5,50000,110671.52000000002,9000,12.296835555555557,4.494186666666668
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,51 Personal Service Workers,Unknown Industry,60,6713.75,6713.75,80565,80565,3.5,50000,331977.5,13000,25.53673076923077,6.197307692307692
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,54,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,38,5743.68,5743.68,68924.16,68924.16,4,100000,375696.64,17000,22.09980235294118,4.054362352941177
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65,91 Cleaners & Related Workers,Unknown Industry,32,6579.900000000001,3289.9500000000003,78958.8,39479.4,3.5,0,276355.8,10000,27.635579999999997,7.89588
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21,42 Customer Services Officers & Clerks,Customer Service,26,3695,3695,44340,44340,1.5,100000,166510,13000,12.808461538461538,3.4107692307692306
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24,12 Administrative & Commercial Managers,Management,32,11600,11600,139200,139200,1.5,50000,258800,20000,12.94,6.96
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59,43 Numerical & Material-Recording Clerks,Clerical Support,39,4772,4772,57264,57264,4,100000,329056,13000,25.312,4.404923076923077
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65,32 Health Associate Professionals,Health,57,8471.25,4235.625,101655,50827.5,3.5,0,355792.5,12000,29.649375,8.47125
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,76,33 Business & Administration Associate Professionals,Business & Administration,34,5174,0,62088,0,2,0,124176,3000,41.392,20.696
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32,42 Customer Services Officers & Clerks,Customer Service,42,4047,4047,48564,48564,2,50000,147128,10000,14.7128,4.8564
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,70,41 General & Keyboard Clerks,Unknown Industry,39,8204,0,98448,0,2,50000,246896,7000,35.270857142857146,14.064
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,51,5277.75,5277.75,63333,63333,1.5,50000,144999.5,11000,13.181772727272728,5.757545454545455
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57,23 Teaching & Training Professionals,Education,65,6197.6,6197.6,74371.20000000001,74371.20000000001,4,50000,347484.80000000005,15000,23.165653333333335,4.958080000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,73,41 General & Keyboard Clerks,Unknown Industry,34,8478.47,0,101741.63999999998,0,2,50000,253483.27999999997,7000,36.21189714285714,14.534519999999997
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,76,21 Science & Engineering Professionals,Science & Engineering,35,9881.28,0,118575.36000000002,0,2,50000,287150.72000000003,7000,41.021531428571436,16.939337142857145
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,50,9169,9169,110028,110028,2,50000,270056,19000,14.213473684210527,5.790947368421053
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54,23 Teaching & Training Professionals,Education,46,7792.16,7792.16,93505.92,93505.92,4,50000,424023.68,20000,21.201184,4.675296
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,13 Production & Specialised Services Managers,Unknown Industry,58,6087.599999999999,6087.599999999999,73051.2,73051.2,4,50000,342204.8,17000,20.12969411764706,4.297129411764706
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64,24 Business & Administration Professionals,Business & Administration,45,10128,5064,121536,60768,3.5,50000,475376,17000,27.96329411764706,7.149176470588236
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,69,23 Teaching & Training Professionals,Education,36,8497.070000000002,0,101964.84000000004,0,3.5,50000,406876.9400000001,13000,31.298226153846162,7.843449230769234
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,43,23 Teaching & Training Professionals,Education,45,5903.12,5903.12,70837.44,70837.44,3,50000,262512.32,15000,17.500821333333334,4.7224960000000005
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,42 Customer Services Officers & Clerks,Customer Service,51,3678,3678,44136,44136,4,50000,226544,10000,22.6544,4.4136
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68,82 Assemblers & Quality Checkers,Manufacturing,48,7947.419999999999,3973.71,95369.04,47684.52,3.5,50000,383791.63999999996,12000,31.982636666666664,7.947419999999999
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32,93 Labourers & Related Workers,Unknown Industry,45,5440.68,5440.68,65288.16,65288.16,2,50000,180576.32,12000,15.048026666666667,5.44068
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,83,25 Information & Communications Technology Professionals,Unknown Industry,50,6259.2300000000005,0,75110.76000000001,0,2,50000,200221.52000000002,3000,66.74050666666668,25.036920000000002
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,51,5340.06,5340.06,64080.72,64080.72,1.5,50000,146121.08000000002,11000,13.283734545454546,5.82552
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,53,8793.539999999999,0,105522.47999999998,0,2,50000,261044.95999999996,6000,43.50749333333333,17.587079999999997
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,46,3770.06,3770.06,45240.72,45240.72,1.5,100000,167861.08000000002,12000,13.988423333333335,3.77006
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,62,22 Health Professionals,Unknown Industry,38,6300.360000000001,6300.360000000001,75604.32,75604.32,3.5,50000,314615.12,12000,26.217926666666667,6.30036
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59,41 General & Keyboard Clerks,Unknown Industry,41,6185.55,6185.55,74226.6,74226.6,4,50000,346906.4,14000,24.779028571428572,5.301900000000001
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,33 Business & Administration Associate Professionals,Business & Administration,52,5340,5340,64080,64080,1.5,50000,146120,11000,13.283636363636363,5.825454545454545
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,50,33 Business & Administration Associate Professionals,Business & Administration,31,6239,6239,74868,74868,4,50000,349472,17000,20.557176470588235,4.404
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,43,4801.28,4801.28,57615.36,57615.36,4,50000,280461.44,13000,21.573956923076924,4.431950769230769
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24,21 Science & Engineering Professionals,Science & Engineering,36,5455.759999999999,5455.759999999999,65469.12,65469.12,1.5,0,98203.68000000001,7000,14.029097142857143,9.352731429
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,40,4352.39,4352.39,52228.68000000001,52228.68000000001,1.5,0,78343.02000000002,6000,13.057170000000003,8.704780000000001
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26,12 Administrative & Commercial Managers,Management,52,11588,11588,139056,139056,1.5,100000,308584,23000,13.416695652173914,6.045913043478261
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,62,91 Cleaners & Related Workers,Unknown Industry,41,4308.4800000000005,4308.4800000000005,51701.76000000001,51701.76000000001,3.5,50000,230956.16000000003,9000,25.66179555555556,5.744640000000001
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,78,93 Labourers & Related Workers,Unknown Industry,40,6941.2,0,83294.4,0,2,100000,266588.8,6000,44.431466666666665,13.882399999999999
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52,21 Science & Engineering Professionals,Science & Engineering,26,9702.66,9702.66,116431.92,116431.92,4,50000,515727.68,25000,20.6291072,4.6572768
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,65,51 Personal Service Workers,Unknown Industry,47,6322.05,3161.025,75864.6,37932.3,3.5,50000,315526.10000000003,11000,28.684190909090912,6.896781818181819
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,33 Business & Administration Associate Professionals,Business & Administration,46,7250,7250,87000,87000,3,50000,311000,16000,19.4375,5.4375
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27,24 Business & Administration Professionals,Business & Administration,61,9892,9892,118704,118704,1.5,50000,228056,17000,13.415058823529412,6.982588235294117
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,24 Business & Administration Professionals,Business & Administration,36,8467,8467,101604,101604,2,100000,303208,20000,15.1604,5.0802
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29,21 Science & Engineering Professionals,Science & Engineering,42,7454.7,7454.7,89456.4,89456.4,1.5,50000,184184.59999999998,13000,14.168046153846152,6.881261538461538
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22,24 Business & Administration Professionals,Business & Administration,42,8030,8030,96360,96360,1.5,50000,194540,15000,12.969333333333333,6.424
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42,52 Sales Workers,Unknown Industry,55,4020.8,4020.8,48249.600000000006,48249.600000000006,3,0,144748.80000000002,8000,18.093600000000002,6.031200000000001
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51,24 Business & Administration Professionals,Business & Administration,39,8032,8032,96384,96384,4,50000,435536,21000,20.739809523809523,4.589714285714286
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,33,23 Teaching & Training Professionals,Education,42,5027.43,5027.43,60329.16,60329.16,2,50000,170658.32,11000,15.514392727272728,5.484469090909092
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,47,23 Teaching & Training Professionals,Education,46,9216.09,9216.09,110593.08,110593.08,3,100000,431779.24,23000,18.77301043478261,4.808394782608696
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,21 Science & Engineering Professionals,Science & Engineering,41,7273.8,7273.8,87285.6,87285.6,1.5,50000,180928.40000000002,14000,12.923457142857144,6.234685714285715
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35,83 Drivers & Mobile Machinery Operators,Unknown Industry,35,6021.75,6021.75,72261,72261,2,50000,194522,13000,14.96323076923077,5.558538461538461
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,48,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,41,7069.379999999999,7069.379999999999,84832.56,84832.56,3,0,254497.68,13000,19.576744615384616,6.525581538461538
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,50,5348.4800000000005,2674.24,64181.76000000001,32090.880000000005,3.5,0,224636.16000000003,7000,32.090880000000006,9.168822857142858
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,44 Other Clerical Support Workers,Unknown Industry,29,6940.56,6940.56,83286.72,83286.72,3.5,100000,391503.52,15000,26.10023466666667,5.552448
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,41,4698,2349,56376,28188,3.5,50000,247316,9000,27.479555555555557,6.264
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,74,33 Business & Administration Associate Professionals,Business & Administration,32,6657,0,79884,0,2,100000,259768,7000,37.10971428571428,11.412
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,91 Cleaners & Related Workers,Unknown Industry,51,3604.68,3604.68,43256.16,43256.16,3,50000,179768.48,10000,17.976848,4.325616
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,24,6917.759999999999,6917.759999999999,83013.12,83013.12,1.5,50000,174519.68,13000,13.424590769230768,6.385624615384615
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,21 Science & Engineering Professionals,Science & Engineering,34,6341.58,6341.58,76098.95999999999,76098.95999999999,4,50000,354395.83999999997,16000,22.149739999999998,4.756184999999999
FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,47,33 Business & Administration Associate Professionals,Business & Administration,43,7815,7815,93780,93780,3,100000,381340,20000,19.067,4.689
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22,43 Numerical & Material-Recording Clerks,Clerical Support,55,4790,4790,57480,57480,1.5,50000,136220,11000,12.383636363636363,5.225454545454546
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,51 Personal Service Workers,Unknown Industry,39,5875.2300000000005,5875.2300000000005,70502.76000000001,70502.76000000001,3,50000,261508.28000000003,15000,17.433885333333336,4.700184000000001
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,34,7795,7795,93540,93540,3,50000,330620,18000,18.36777777777778,5.196666666666666
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,12 Administrative & Commercial Managers,Management,58,11873,11873,142476,142476,2,50000,334952,23000,14.56313043478261,6.194608695652174
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36,41 General & Keyboard Clerks,Unknown Industry,25,4533.62,4533.62,54403.44,54403.44,2,0,108806.88,7000,15.543840000000001,7.771920000000001
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,71,23 Teaching & Training Professionals,Education,18,9301.77,0,111621.24,0,2,50000,273242.48,8000,34.15531,13.952655
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,44,6515.700000000001,6515.700000000001,78188.40000000001,78188.40000000001,3,50000,284565.2,17000,16.739129411764708,4.599317647058824
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,47,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,34,6657.299999999999,6657.299999999999,79887.59999999999,79887.59999999999,3,50000,289662.8,15000,19.310853333333334,5.3258399999999995
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,73,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,29,9047.61,0,108571.31999999998,0,2,0,217142.63999999996,6000,36.190439999999995,18.095219999999998
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,46,94 Food Preparation & Kitchen Assistants,Unknown Industry,47,6877.639999999999,6877.639999999999,82531.68,82531.68,3,100000,347595.04,19000,18.294475789473683,4.343772631578947
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,65,91 Cleaners & Related Workers,Unknown Industry,42,7420.950000000001,3710.475,89051.40000000001,44525.7,3.5,50000,361679.9,13000,27.821530769230773,6.850107692307693
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41,23 Teaching & Training Professionals,Education,34,6187.14,6187.14,74245.68000000001,74245.68000000001,3,0,222737.04000000004,13000,17.133618461538465,5.711206153846154
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,64,81 Stationary Plant & Machine Operators,Unknown Industry,27,4660.52,2330.26,55926.240000000005,27963.120000000003,3.5,100000,295741.84,11000,26.88562181818182,5.084203636363637
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,33 Business & Administration Associate Professionals,Business & Administration,48,7595,7595,91140,91140,4,50000,414560,21000,19.740952380952383,4.34
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,61,23 Teaching & Training Professionals,Education,46,7308.490000000001,7308.490000000001,87701.88,87701.88,3.5,50000,356956.58,14000,25.496898571428574,6.26442
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,66,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,39,4686.56,2343.28,56238.72,28119.36,3.5,0,196835.52000000002,7000,28.119360000000004,8.034102857142857
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39,12 Administrative & Commercial Managers,Management,58,10537,10537,126444,126444,2,50000,302888,18000,16.827111111111112,7.024666666666667
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,56,12 Administrative & Commercial Managers,Management,29,10168,10168,122016,122016,4,0,488064,21000,23.241142857142858,5.8102857142857145
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18,41 General & Keyboard Clerks,Unknown Industry,24,4281.2,4281.2,51374.4,51374.4,1.5,50000,127061.6,10000,12.70616,5.13744
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21,12 Administrative & Commercial Managers,Management,33,11421,11421,137052,137052,1.5,50000,255578,20000,12.7789,6.8526
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,57,21 Science & Engineering Professionals,Science & Engineering,39,6927.85,6927.85,83134.20000000001,83134.20000000001,4,50000,382536.80000000005,16000,23.90855,5.1958875
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,32 Health Associate Professionals,Health,42,5697.099999999999,5697.099999999999,68365.2,68365.2,3,0,205095.59999999998,11000,18.645054545454542,6.2150181818181816
